architecture,dataset,seed,path,sha256,file_size_mb
ResNeXt50Regression,Biofilms,42,extracted_dataset/downloaded_models/Biofilms/ResNeXt50Regression/ResNeXt50Regression_seed42.pth,d06f7ca9240543d220ea99af5ab71828b6b5e902d109e3cdd5ac6bb62b9bcc8a,88.1174898147583
ResNeXt50Regression,Biofilms,123,extracted_dataset/downloaded_models/Biofilms/ResNeXt50Regression/ResNeXt50Regression_seed123.pth,77191b4a1ad88f039f4583e60e05631b9964e10ce9daada69620447fb30509e3,88.11781215667725
ResNeXt50Regression,Biofilms,456,extracted_dataset/downloaded_models/Biofilms/ResNeXt50Regression/ResNeXt50Regression_seed456.pth,858fd4c2933ca53ed1879b3a79ad3b1dd2d3b84fd3e1e227dc7f6db7f3cd5c87,88.11781215667725
ResNeXt50Regression,Biofilms,789,extracted_dataset/downloaded_models/Biofilms/ResNeXt50Regression/ResNeXt50Regression_seed789.pth,ffed8cffeaa2754e697aebcdee8ee4a3e5c75bb42f2b2ee55751b87dc4f04400,88.11781215667725
ResNeXt50Regression,Biofilms,1024,extracted_dataset/downloaded_models/Biofilms/ResNeXt50Regression/ResNeXt50Regression_seed1024.pth,fad7ecf5d282ac0497d057777217d2179667fadff017c8d4e7a17a44a5edb17f,88.11813449859619
ResNeXt50Regression,EPFL,42,extracted_dataset/downloaded_models/EPFL/ResNeXt50Regression/ResNeXt50Regression_seed42.pth,0f1a788698912e99ae8aab07966e9e5bf8fb9593bf9c02ffe4fc9eaae5db215e,88.1174898147583
ResNeXt50Regression,EPFL,123,extracted_dataset/downloaded_models/EPFL/ResNeXt50Regression/ResNeXt50Regression_seed123.pth,80cabbbb2e30df37b46c31fa2a7b68cfe4f62f3e4cf7f6a258fcb5ddb202781c,88.1083517074585
ResNeXt50Regression,EPFL,456,extracted_dataset/downloaded_models/EPFL/ResNeXt50Regression/ResNeXt50Regression_seed456.pth,0d16eb6dd854e0d688fdf36055491f7c4889190de42d5928e4b216014c2d72ce,88.1083517074585
ResNeXt50Regression,EPFL,789,extracted_dataset/downloaded_models/EPFL/ResNeXt50Regression/ResNeXt50Regression_seed789.pth,4e29fce679cd8660f25451d60d76e4cf9b2c85322403397192ca6d0c74db8883,88.11781215667725
ResNeXt50Regression,EPFL,1024,extracted_dataset/downloaded_models/EPFL/ResNeXt50Regression/ResNeXt50Regression_seed1024.pth,357b1fc8e215ba7e833d597daa19677da2524e947b0b144964ca7011d6214e98,88.11813449859619
ResNeXt50Regression,NFFA,42,extracted_dataset/downloaded_models/NFFA/ResNeXt50Regression/ResNeXt50Regression_seed42.pth,c3bd3c7615009dbe45a64fdf6df5c80be0b7f0b557b437e5f99d766d79248a9b,88.1174898147583
ResNeXt50Regression,NFFA,123,extracted_dataset/downloaded_models/NFFA/ResNeXt50Regression/ResNeXt50Regression_seed123.pth,7598b12a96d232bb34ffa3aa474625f6cd067ac751fc5f2a68d2a4eb69d1d951,88.11781215667725
ResNeXt50Regression,NFFA,456,extracted_dataset/downloaded_models/NFFA/ResNeXt50Regression/ResNeXt50Regression_seed456.pth,563e94ca903990f63fe08a0c04d5be1c0af55a193e90913e43c743b095fca902,88.11781215667725
ResNeXt50Regression,NFFA,789,extracted_dataset/downloaded_models/NFFA/ResNeXt50Regression/ResNeXt50Regression_seed789.pth,9e0ebc98dd5e4048a8d6e57b8c256a3692c254f8d13acff934f09bfee97a2838,88.11781215667725
ResNeXt50Regression,NFFA,1024,extracted_dataset/downloaded_models/NFFA/ResNeXt50Regression/ResNeXt50Regression_seed1024.pth,4bf9630f4c4831fe4136c70e3ea1f78ba8f1da4c908e3af008e64703c391059d,88.11813449859619
ResNet18Regression,Biofilms,42,extracted_dataset/downloaded_models/Biofilms/ResNet18Regression/ResNet18Regression_seed42.pth,a191dc7425a5aae145bf4c0e826ade117fd04ab4efa014a4674137a253f8d987,42.69196605682373
ResNet18Regression,Biofilms,123,extracted_dataset/downloaded_models/Biofilms/ResNet18Regression/ResNet18Regression_seed123.pth,9cb891eaac6b13afa86751fb370ac759a0df3b5072d7c51bdaf6a1cf99169d89,42.69208812713623
ResNet18Regression,Biofilms,456,extracted_dataset/downloaded_models/Biofilms/ResNet18Regression/ResNet18Regression_seed456.pth,8e7490c056a51ccd6af578b34d4ab757cd2b4301e34dc3db8d15c0ad9016c704,42.69208812713623
ResNet18Regression,Biofilms,789,extracted_dataset/downloaded_models/Biofilms/ResNet18Regression/ResNet18Regression_seed789.pth,33edbbf20f58d23b340ba0b57250163e07b3ca6a0af2efd86c7ba09e59045481,42.69208812713623
ResNet18Regression,Biofilms,1024,extracted_dataset/downloaded_models/Biofilms/ResNet18Regression/ResNet18Regression_seed1024.pth,6ebea2cbd25e6ae0b1ddf2b6d9e47e5bce5770365e835511d297fcf40bec202d,42.69221019744873
ResNet18Regression,EPFL,42,extracted_dataset/downloaded_models/EPFL/ResNet18Regression/ResNet18Regression_seed42.pth,5081719d0e42a188033cce92e576bcbc658b5086019b31c78aa9ab26cfb7c8f9,42.69196605682373
ResNet18Regression,EPFL,123,extracted_dataset/downloaded_models/EPFL/ResNet18Regression/ResNet18Regression_seed123.pth,a3d40b870c285106587eee4a564f017640c9cbd36bfcb1372408ff5f39764e94,42.69208812713623
ResNet18Regression,EPFL,456,extracted_dataset/downloaded_models/EPFL/ResNet18Regression/ResNet18Regression_seed456.pth,f43a5c92abf17841b00f5e10efe159ac9659d158d58410df1aef4c992593748a,42.69208812713623
ResNet18Regression,EPFL,789,extracted_dataset/downloaded_models/EPFL/ResNet18Regression/ResNet18Regression_seed789.pth,4585c41639a92dd33c1016cfdb6ce1f65a8282aa2b80eeef30978bacbaeb1c04,42.69208812713623
ResNet18Regression,EPFL,1024,extracted_dataset/downloaded_models/EPFL/ResNet18Regression/ResNet18Regression_seed1024.pth,c346e704d389a3f75a80215c27c39d8abcf6ff40f5e63b3f56fdd9135658c30f,42.69221019744873
ResNet18Regression,NFFA,42,extracted_dataset/downloaded_models/NFFA/ResNet18Regression/ResNet18Regression_seed42.pth,5d1e1651eadd7cbfa202429874819485100603fe49b9806c0d442c81f4225f08,42.69196605682373
ResNet18Regression,NFFA,123,extracted_dataset/downloaded_models/NFFA/ResNet18Regression/ResNet18Regression_seed123.pth,e742717c6a3292fa58a1919ef9158769afbd690771d7d701942dec79c73ace93,42.69208812713623
ResNet18Regression,NFFA,456,extracted_dataset/downloaded_models/NFFA/ResNet18Regression/ResNet18Regression_seed456.pth,08cbfaca9e71cd458fc85ec7a759607d3fa8645e2d0949e08d4baa8e7dfcbd13,42.69208812713623
ResNet18Regression,NFFA,789,extracted_dataset/downloaded_models/NFFA/ResNet18Regression/ResNet18Regression_seed789.pth,9a60431df8a1a71b800cbe4bd71ffce24694101f80b13c1afde84201a1482f97,42.69208812713623
ResNet18Regression,NFFA,1024,extracted_dataset/downloaded_models/NFFA/ResNet18Regression/ResNet18Regression_seed1024.pth,391de22c74e7019f8f546a6cea759da8bfebff8363cd2c6d7dbf9a797577202b,42.69221019744873
TOPIQ_NR_SNR,Biofilms,42,sota_iqa_baselines/checkpoints/TOPIQ_NR_SNR/Biofilms/seed_42/best.pt,951bf0115c424c9b0d9b356e25275006e67fb7e73ce31347f528735090212bd4,172.74644565582275
TOPIQ_NR_SNR,Biofilms,123,sota_iqa_baselines/checkpoints/TOPIQ_NR_SNR/Biofilms/seed_123/best.pt,e2bb4aaae27f7fb2f2bc5b651a0fc1c05485abd62d3dff04cfa11ab8ce2f80b7,172.74644565582275
TOPIQ_NR_SNR,Biofilms,456,sota_iqa_baselines/checkpoints/TOPIQ_NR_SNR/Biofilms/seed_456/best.pt,547bd0d7d4bfe3d4faf44fd2d52fd8242a9c3555fa01118cd3755f198f8c618e,172.74644565582275
TOPIQ_NR_SNR,Biofilms,789,sota_iqa_baselines/checkpoints/TOPIQ_NR_SNR/Biofilms/seed_789/best.pt,4d80a050d377dbade39b0e1874daf8f5fee19d6c58e696e45ed899dfd8706c5d,172.74644565582275
TOPIQ_NR_SNR,Biofilms,1024,sota_iqa_baselines/checkpoints/TOPIQ_NR_SNR/Biofilms/seed_1024/best.pt,52cd1930e3755acdba33041549a4468a90ab3f4ca7bc9656cf0f6ed43021df0a,172.74644565582275
TOPIQ_NR_SNR,EPFL,42,sota_iqa_baselines/checkpoints/TOPIQ_NR_SNR/EPFL/seed_42/best.pt,e3b79c5ae3ab448d1430c1046c1ed2ec3acedf81c9cccf3a3b06fbd75bd53d73,172.74644565582275
TOPIQ_NR_SNR,EPFL,123,sota_iqa_baselines/checkpoints/TOPIQ_NR_SNR/EPFL/seed_123/best.pt,b15abe15a1aaeee1aa06310d2559740fb72ec82f1db7925a0132352ea7a57ec3,172.74644565582275
TOPIQ_NR_SNR,EPFL,456,sota_iqa_baselines/checkpoints/TOPIQ_NR_SNR/EPFL/seed_456/best.pt,a04c48fd660d1a902c45dad3b83ff01bfdcd084b42a3ff9ddf3092ec31bafab8,172.74644565582275
TOPIQ_NR_SNR,EPFL,789,sota_iqa_baselines/checkpoints/TOPIQ_NR_SNR/EPFL/seed_789/best.pt,89c15078e1d4d5c31494edd3c56ecc9b5e87daab4acaea35fdb022fc13c85b81,172.74644565582275
TOPIQ_NR_SNR,EPFL,1024,sota_iqa_baselines/checkpoints/TOPIQ_NR_SNR/EPFL/seed_1024/best.pt,e0f773be00807d622f829eda579555cf38ee98840cf365fa341dbc1146fd2e5e,172.74644565582275
TOPIQ_NR_SNR,NFFA,42,sota_iqa_baselines/checkpoints/TOPIQ_NR_SNR/NFFA/seed_42/best.pt,d294b83b9ce3165582454a488abd95139a98f6e642e7999e1ddd7ccb4ef01088,172.74644565582275
TOPIQ_NR_SNR,NFFA,123,sota_iqa_baselines/checkpoints/TOPIQ_NR_SNR/NFFA/seed_123/best.pt,af70167b2c21e2b0369055f0da23908fde4112d30353f2ac167c5f6c67b24510,172.74644565582275
TOPIQ_NR_SNR,NFFA,456,sota_iqa_baselines/checkpoints/TOPIQ_NR_SNR/NFFA/seed_456/best.pt,6e8dea973c4c78c74a6983c13670b7af75b69648f8e6b8f58419ee380d0ed391,172.74644565582275
TOPIQ_NR_SNR,NFFA,789,sota_iqa_baselines/checkpoints/TOPIQ_NR_SNR/NFFA/seed_789/best.pt,417db11dbb89199ff05486962931654a715055849d3cfb00274339218291e106,172.74644565582275
TOPIQ_NR_SNR,NFFA,1024,sota_iqa_baselines/checkpoints/TOPIQ_NR_SNR/NFFA/seed_1024/best.pt,eb99db085514beb907e65377d0d30bd9d4345290f604b3617d203749bbb76bfd,172.74644565582275
ViTRegression,Biofilms,42,extracted_dataset/downloaded_models/Biofilms/ViTRegression/ViTRegression_seed42.pth,1052c3f58d4d428f1b49a085633bef7ded9ea349466cb7dbf028f864f17377bb,326.03211402893066
ViTRegression,Biofilms,123,extracted_dataset/downloaded_models/Biofilms/ViTRegression/ViTRegression_seed123.pth,3677f671960a84da4f64e22980cdbe2d372d750eff1bb325ea1ee8af6c1da9a0,326.03226375579834
ViTRegression,Biofilms,456,extracted_dataset/downloaded_models/Biofilms/ViTRegression/ViTRegression_seed456.pth,fb57cbc0daef3bfe9fe0953d3f14d72ff8fc280ff852add11a37b9e4d716ca48,326.03226375579834
ViTRegression,Biofilms,789,extracted_dataset/downloaded_models/Biofilms/ViTRegression/ViTRegression_seed789.pth,0c033c301e50d2470f5087123d48a86fb9bc91760bfa20cbff65a8c816336fbe,326.03226375579834
ViTRegression,Biofilms,1024,extracted_dataset/downloaded_models/Biofilms/ViTRegression/ViTRegression_seed1024.pth,dd8d6744ef3c5a5220624d569bb87568dfa9153ad29733900a190c213815c034,326.03247451782227
ViTRegression,EPFL,42,extracted_dataset/downloaded_models/EPFL/ViTRegression/ViTRegression_seed42.pth,239f282d2dbbcf1955b613ecadc3810a11b1b6c072dbba6da1f48681be21361d,326.03211402893066
ViTRegression,EPFL,123,extracted_dataset/downloaded_models/EPFL/ViTRegression/ViTRegression_seed123.pth,ce3e9a083ae8e008324550a02b53f4feb5d9925ee0bb43e49822510b365a1314,326.03226375579834
ViTRegression,EPFL,456,extracted_dataset/downloaded_models/EPFL/ViTRegression/ViTRegression_seed456.pth,e577d4e70e6f5367a48a0e0175af2b96f55d6b9c101ef446b0c18fe35fa666ab,326.03226375579834
ViTRegression,EPFL,789,extracted_dataset/downloaded_models/EPFL/ViTRegression/ViTRegression_seed789.pth,da53d496a7b7e6292ac55f84dc5cc08d48ae50b8b776fbbb24f414dcbef266ae,326.03226375579834
ViTRegression,EPFL,1024,extracted_dataset/downloaded_models/EPFL/ViTRegression/ViTRegression_seed1024.pth,d5fa1e75fb58f72ceedf7922f1df72d7c36d4c259418b98b91d86fd52e8244fc,326.03247451782227
ViTRegression,NFFA,42,extracted_dataset/downloaded_models/NFFA/ViTRegression/ViTRegression_seed42.pth,75f9891258a290bd1cd0a31dabc690e00c8e52aa5c62930d7af87361d27bb57c,326.03211402893066
ViTRegression,NFFA,123,extracted_dataset/downloaded_models/NFFA/ViTRegression/ViTRegression_seed123.pth,6570ae22b04c54cd5751ede1f0b7c5015ebac33f43ec73a1068305fb6d2e252c,326.03226375579834
ViTRegression,NFFA,456,extracted_dataset/downloaded_models/NFFA/ViTRegression/ViTRegression_seed456.pth,054a08cab2c8f2e06e6e3dab435d3c3f9b632875e6cc5c2c1778d4cbfb7933a3,326.03226375579834
ViTRegression,NFFA,789,extracted_dataset/downloaded_models/NFFA/ViTRegression/ViTRegression_seed789.pth,dd29b3c293a1dee99ac48d5f4d50e1f0cbf55542ab5bcdddbfa36608ebbc972a,326.03226375579834
ViTRegression,NFFA,1024,extracted_dataset/downloaded_models/NFFA/ViTRegression/ViTRegression_seed1024.pth,87d806d63ccbf99299dd7dfbe0ffe8a6a57184c598ffa565875434f36853c68e,326.03247451782227
proposed,Biofilms,42,extracted_dataset/downloaded_models/Biofilms/proposed/proposed_seed42.pth,f8a18083d90e538fc12365b6d24bf6cd87e95279c1611c173c973993b3c08296,0.29692745208740234
proposed,Biofilms,123,extracted_dataset/downloaded_models/Biofilms/proposed/proposed_seed123.pth,7e002817381d63b12c95fe5d6d0b8895e6b57547cccfbbe7c1161ac6e0a34eff,0.2969522476196289
proposed,Biofilms,456,extracted_dataset/downloaded_models/Biofilms/proposed/proposed_seed456.pth,36ea5518441673546d3cff3a0b93c5356d8d79a02313ae6df67a7606b827843b,0.2969522476196289
proposed,Biofilms,789,extracted_dataset/downloaded_models/Biofilms/proposed/proposed_seed789.pth,50a097e0a54683e15ae665b4843fd401dfca2b266839cf28e6f852835e4d94d8,0.2969522476196289
proposed,Biofilms,1024,extracted_dataset/downloaded_models/Biofilms/proposed/proposed_seed1024.pth,d563e8747738aca7641094664810f672315a4ce62891d6de30236537620c8cf1,0.29697704315185547
proposed,EPFL,42,extracted_dataset/downloaded_models/EPFL/proposed/proposed_seed42.pth,ffc466dbcca4119baee0437ac550bb1c0f206da6916b63c14d3eb27c614c1a15,0.29692745208740234
proposed,EPFL,123,extracted_dataset/downloaded_models/EPFL/proposed/proposed_seed123.pth,2d927b11fbbcd62f51ff2cd952e32141063de30ab6fb4223b9dfa726fb104693,0.2969522476196289
proposed,EPFL,456,extracted_dataset/downloaded_models/EPFL/proposed/proposed_seed456.pth,ff751e735b8c4f3cbe6a734bd9959fe1c6b5a08eb1b46d0b2b8f8bd26b168a8f,0.2969522476196289
proposed,EPFL,789,extracted_dataset/downloaded_models/EPFL/proposed/proposed_seed789.pth,5ff5189036d2785ab45998ec510054e514a62c9baa3d9b3b2f107a154b0d0c8b,0.2969522476196289
proposed,EPFL,1024,extracted_dataset/downloaded_models/EPFL/proposed/proposed_seed1024.pth,29298645d215077e456cbddb6be83831496f1c422d9b2fe2f765a5964ffed899,0.29697704315185547
proposed,NFFA,42,extracted_dataset/downloaded_models/NFFA/proposed/proposed_seed42.pth,67a3e9b8ca5ff30d57d52b0aa127955d7a8223ae256692872d27ba29aee55719,0.29692745208740234
proposed,NFFA,123,extracted_dataset/downloaded_models/NFFA/proposed/proposed_seed123.pth,5b8ac44d70d95e973c049b8c24874d350aee29f5a0ff86abfae50c50b1d7caef,0.2969522476196289
proposed,NFFA,456,extracted_dataset/downloaded_models/NFFA/proposed/proposed_seed456.pth,031a9dfc412de4e1af07f9f133a58b8134ab72feadc146a0f76adc80b0204c58,0.2969522476196289
proposed,NFFA,789,extracted_dataset/downloaded_models/NFFA/proposed/proposed_seed789.pth,f6d676f3b29e16dda998f0428118b5724baae78a88d629c9bd6430b8b4dd5c14,0.2969522476196289
proposed,NFFA,1024,extracted_dataset/downloaded_models/NFFA/proposed/proposed_seed1024.pth,b0aea07198a04dbc4a34d12786cb8b4b133d499d83bd4f4959f4f744b5f97e55,0.29697704315185547
