architecture,source_dataset,test_dataset,eval_type,seed,mae,mse,rmse,r2,n_samples,total_params,model_size_mb,avg_inference_ms_sample,framework
CNN_KAN,NFFA,Biofilms,cross-dataset,789,0.1981089860200882,0.0764495879411697,0.2764951861084922,0.9946181178092957,140,69975,0.2669334411621094,4.0532316480364114,proposed_pipelines
CNN_KAN,NFFA,Biofilms,cross-dataset,1024,0.2359155863523483,0.1362380236387252,0.3691043533185775,0.9904091954231262,140,69975,0.2669334411621094,3.993696825844901,proposed_pipelines
CNN_KAN,NFFA,EPFL,cross-dataset,42,0.3632761836051941,0.1344937682151794,0.3667339201862563,0.6026486158370972,2130,69975,0.2669334411621094,5.787607537748668,proposed_pipelines
CNN_KAN,NFFA,EPFL,cross-dataset,123,0.4048846364021301,0.1678948253393173,0.4097497106030916,0.5039678812026978,2130,69975,0.2669334411621094,5.9047144903263575,proposed_pipelines
CNN_KAN,NFFA,EPFL,cross-dataset,456,0.3886668980121612,0.1598989367485046,0.3998736509805374,0.5275911092758179,2130,69975,0.2669334411621094,5.925196661076075,proposed_pipelines
CNN_KAN,NFFA,EPFL,cross-dataset,789,0.4512270092964172,0.2048724442720413,0.4526283732512151,0.3947203755378723,2130,69975,0.2669334411621094,5.902105989590496,proposed_pipelines
CNN_KAN,NFFA,EPFL,cross-dataset,1024,0.4127552807331085,0.1724420040845871,0.4152613683989724,0.4905335903167724,2130,69975,0.2669334411621094,5.75760093653146,proposed_pipelines
CNN_KAN,NFFA,NFFA,in-domain,42,0.0546216703951358,0.0116347596049308,0.1078645428532049,0.9990278482437134,1930,69975,0.2669334411621094,4.562426725199804,proposed_pipelines
CNN_KAN,NFFA,NFFA,in-domain,123,0.0468517877161502,0.0087483990937471,0.0935328770740381,0.9992690086364746,1930,69975,0.2669334411621094,4.555460084905279,proposed_pipelines
CNN_KAN,NFFA,NFFA,in-domain,456,0.0505440048873424,0.0116355353966355,0.1078681389319178,0.9990277886390686,1930,69975,0.2669334411621094,4.686627116228014,proposed_pipelines
CNN_KAN,NFFA,NFFA,in-domain,789,0.0631711035966873,0.0147022167220711,0.1212526977929611,0.9987715482711792,1930,69975,0.2669334411621094,4.654596136023962,proposed_pipelines
CNN_KAN,NFFA,NFFA,in-domain,1024,0.0603183805942535,0.0146651901304721,0.1210999179622851,0.9987746477127076,1930,69975,0.2669334411621094,4.460315753758881,proposed_pipelines
CNN_KAN_Local,Biofilms,Biofilms,in-domain,42,0.1113417521119117,0.0467586182057857,0.2162374116701033,0.996708333492279,140,72883,0.2780265808105469,12.113276549748011,proposed_pipelines
CNN_KAN_Local,Biofilms,Biofilms,in-domain,123,0.1913534700870514,0.1276188939809799,0.3572378675070434,0.9910159707069396,140,72883,0.2780265808105469,4.010071073259626,proposed_pipelines
CNN_KAN_Local,Biofilms,Biofilms,in-domain,456,0.2186146825551986,0.2539674341678619,0.5039518173078275,0.9821213483810424,140,72883,0.2780265808105469,3.867942946297782,proposed_pipelines
CNN_KAN_Local,Biofilms,Biofilms,in-domain,789,0.2179046720266342,0.1924847215414047,0.438730807604623,0.9864495396614076,140,72883,0.2780265808105469,4.125922066824776,proposed_pipelines
CNN_KAN_Local,Biofilms,Biofilms,in-domain,1024,0.1341159492731094,0.0418551787734031,0.2045853825995473,0.9970535039901732,140,72883,0.2780265808105469,3.591258185250419,proposed_pipelines
CNN_KAN_Local,Biofilms,EPFL,cross-dataset,42,1.8052796125411987,3.4742562770843506,1.8639356955336068,-9.264418601989746,2130,72883,0.2780265808105469,13.34792605028466,proposed_pipelines
CNN_KAN_Local,Biofilms,EPFL,cross-dataset,123,1.1462072134017944,1.475502610206604,1.2147026838723145,-3.359257221221924,2130,72883,0.2780265808105469,5.905890240915504,proposed_pipelines
CNN_KAN_Local,Biofilms,EPFL,cross-dataset,456,0.8356369733810425,0.7089617848396301,0.8419986845830759,-1.0945723056793213,2130,72883,0.2780265808105469,5.813654711548711,proposed_pipelines
CNN_KAN_Local,Biofilms,EPFL,cross-dataset,789,0.564659059047699,0.3238231837749481,0.5690546404124547,0.0432896614074707,2130,72883,0.2780265808105469,6.053272099562094,proposed_pipelines
CNN_KAN_Local,Biofilms,EPFL,cross-dataset,1024,1.0283890962600708,1.075978398323059,1.0372937859271398,-2.17889404296875,2130,72883,0.2780265808105469,5.814819268777337,proposed_pipelines
CNN_KAN_Local,Biofilms,NFFA,cross-dataset,42,0.4022724330425262,0.4300383031368255,0.6557730576478615,0.96406751871109,1930,72883,0.2780265808105469,12.42765676172286,proposed_pipelines
CNN_KAN_Local,Biofilms,NFFA,cross-dataset,123,0.3773799240589142,0.4174869060516357,0.6461322666851081,0.9651162624359132,1930,72883,0.2780265808105469,4.8021884779856,proposed_pipelines
